timestamp,counter,esc_count,esc_connectiontype,esc_online_flags,esc_armed_flags,_padding0[0],_padding0[1],esc[0].timestamp,esc[0].esc_errorcount,esc[0].esc_rpm,esc[0].esc_voltage,esc[0].esc_current,esc[0].esc_temperature,esc[0].failures,esc[0].esc_address,esc[0].esc_cmdcount,esc[0].esc_state,esc[0].actuator_function,esc[0].esc_power,esc[0]._padding0[0],esc[0]._padding0[1],esc[0]._padding0[2],esc[0]._padding0[3],esc[0]._padding0[4],esc[1].timestamp,esc[1].esc_errorcount,esc[1].esc_rpm,esc[1].esc_voltage,esc[1].esc_current,esc[1].esc_temperature,esc[1].failures,esc[1].esc_address,esc[1].esc_cmdcount,esc[1].esc_state,esc[1].actuator_function,esc[1].esc_power,esc[1]._padding0[0],esc[1]._padding0[1],esc[1]._padding0[2],esc[1]._padding0[3],esc[1]._padding0[4],esc[2].timestamp,esc[2].esc_errorcount,esc[2].esc_rpm,esc[2].esc_voltage,esc[2].esc_current,esc[2].esc_temperature,esc[2].failures,esc[2].esc_address,esc[2].esc_cmdcount,esc[2].esc_state,esc[2].actuator_function,esc[2].esc_power,esc[2]._padding0[0],esc[2]._padding0[1],esc[2]._padding0[2],esc[2]._padding0[3],esc[2]._padding0[4],esc[3].timestamp,esc[3].esc_errorcount,esc[3].esc_rpm,esc[3].esc_voltage,esc[3].esc_current,esc[3].esc_temperature,esc[3].failures,esc[3].esc_address,esc[3].esc_cmdcount,esc[3].esc_state,esc[3].actuator_function,esc[3].esc_power,esc[3]._padding0[0],esc[3]._padding0[1],esc[3]._padding0[2],esc[3]._padding0[3],esc[3]._padding0[4],esc[4].timestamp,esc[4].esc_errorcount,esc[4].esc_rpm,esc[4].esc_voltage,esc[4].esc_current,esc[4].esc_temperature,esc[4].failures,esc[4].esc_address,esc[4].esc_cmdcount,esc[4].esc_state,esc[4].actuator_function,esc[4].esc_power,esc[4]._padding0[0],esc[4]._padding0[1],esc[4]._padding0[2],esc[4]._padding0[3],esc[4]._padding0[4],esc[5].timestamp,esc[5].esc_errorcount,esc[5].esc_rpm,esc[5].esc_voltage,esc[5].esc_current,esc[5].esc_temperature,esc[5].failures,esc[5].esc_address,esc[5].esc_cmdcount,esc[5].esc_state,esc[5].actuator_function,esc[5].esc_power,esc[5]._padding0[0],esc[5]._padding0[1],esc[5]._padding0[2],esc[5]._padding0[3],esc[5]._padding0[4],esc[6].timestamp,esc[6].esc_errorcount,esc[6].esc_rpm,esc[6].esc_voltage,esc[6].esc_current,esc[6].esc_temperature,esc[6].failures,esc[6].esc_address,esc[6].esc_cmdcount,esc[6].esc_state,esc[6].actuator_function,esc[6].esc_power,esc[6]._padding0[0],esc[6]._padding0[1],esc[6]._padding0[2],esc[6]._padding0[3],esc[6]._padding0[4],esc[7].timestamp,esc[7].esc_errorcount,esc[7].esc_rpm,esc[7].esc_voltage,esc[7].esc_current,esc[7].esc_temperature,esc[7].failures,esc[7].esc_address,esc[7].esc_cmdcount,esc[7].esc_state,esc[7].actuator_function,esc[7].esc_power,esc[7]._padding0[0],esc[7]._padding0[1],esc[7]._padding0[2],esc[7]._padding0[3],esc[7]._padding0[4]
54248000,0,4,0,15,15,0,0,54248000,0,4236,15.727594,11.59,48.24,0,0,0,0,101,0,0,0,0,0,0,54248000,0,4230,15.727594,11.575001,48.2,0,0,0,0,102,0,0,0,0,0,0,54248000,0,4242,15.727594,11.6050005,48.28,0,0,0,0,103,0,0,0,0,0,0,54248000,0,4224,15.727594,11.56,48.160004,0,0,0,0,104,0,0,0,0,0,0,54248000,0,0,15.727594,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,54248000,0,0,15.727594,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,54248000,0,0,15.727594,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,54248000,0,0,15.727594,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
54496000,0,4,0,15,15,0,0,54496000,0,4248,15.720395,11.62,48.32,0,0,0,0,101,0,0,0,0,0,0,54496000,0,4230,15.720395,11.575001,48.2,0,0,0,0,102,0,0,0,0,0,0,54496000,0,4248,15.720395,11.62,48.32,0,0,0,0,103,0,0,0,0,0,0,54496000,0,4224,15.720395,11.56,48.160004,0,0,0,0,104,0,0,0,0,0,0,54496000,0,0,15.720395,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,54496000,0,0,15.720395,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,54496000,0,0,15.720395,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,54496000,0,0,15.720395,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
54748000,0,4,0,15,15,0,0,54748000,0,4254,15.712596,11.635001,48.36,0,0,0,0,101,0,0,0,0,0,0,54748000,0,4236,15.712596,11.59,48.24,0,0,0,0,102,0,0,0,0,0,0,54748000,0,4254,15.712596,11.635001,48.36,0,0,0,0,103,0,0,0,0,0,0,54748000,0,4230,15.712596,11.575001,48.2,0,0,0,0,104,0,0,0,0,0,0,54748000,0,0,15.712596,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,54748000,0,0,15.712596,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,54748000,0,0,15.712596,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,54748000,0,0,15.712596,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
54996000,0,4,0,15,15,0,0,54996000,0,4248,15.705036,11.62,48.32,0,0,0,0,101,0,0,0,0,0,0,54996000,0,4236,15.705036,11.59,48.24,0,0,0,0,102,0,0,0,0,0,0,54996000,0,4248,15.705036,11.62,48.32,0,0,0,0,103,0,0,0,0,0,0,54996000,0,4230,15.705036,11.575001,48.2,0,0,0,0,104,0,0,0,0,0,0,54996000,0,0,15.705036,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,54996000,0,0,15.705036,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,54996000,0,0,15.705036,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,54996000,0,0,15.705036,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
55248000,0,4,0,15,15,0,0,55248000,0,4242,15.697597,11.6050005,48.28,0,0,0,0,101,0,0,0,0,0,0,55248000,0,4212,15.697597,11.530001,48.08,0,0,0,0,102,0,0,0,0,0,0,55248000,0,4248,15.697597,11.62,48.32,0,0,0,0,103,0,0,0,0,0,0,55248000,0,4224,15.697597,11.56,48.160004,0,0,0,0,104,0,0,0,0,0,0,55248000,0,0,15.697597,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,55248000,0,0,15.697597,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,55248000,0,0,15.697597,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,55248000,0,0,15.697597,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
55496000,0,4,0,15,15,0,0,55496000,0,4242,15.690038,11.6050005,48.28,0,0,0,0,101,0,0,0,0,0,0,55496000,0,4224,15.690038,11.56,48.160004,0,0,0,0,102,0,0,0,0,0,0,55496000,0,4248,15.690038,11.62,48.32,0,0,0,0,103,0,0,0,0,0,0,55496000,0,4230,15.690038,11.575001,48.2,0,0,0,0,104,0,0,0,0,0,0,55496000,0,0,15.690038,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,55496000,0,0,15.690038,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,55496000,0,0,15.690038,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,55496000,0,0,15.690038,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
55748000,0,4,0,15,15,0,0,55748000,0,4254,15.682598,11.635001,48.36,0,0,0,0,101,0,0,0,0,0,0,55748000,0,4242,15.682598,11.6050005,48.28,0,0,0,0,102,0,0,0,0,0,0,55748000,0,4254,15.682598,11.635001,48.36,0,0,0,0,103,0,0,0,0,0,0,55748000,0,4248,15.682598,11.62,48.32,0,0,0,0,104,0,0,0,0,0,0,55748000,0,0,15.682598,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,55748000,0,0,15.682598,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,55748000,0,0,15.682598,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,55748000,0,0,15.682598,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
55996000,0,4,0,15,15,0,0,55996000,0,4248,15.675399,11.62,48.32,0,0,0,0,101,0,0,0,0,0,0,55996000,0,4236,15.675399,11.59,48.24,0,0,0,0,102,0,0,0,0,0,0,55996000,0,4242,15.675399,11.6050005,48.28,0,0,0,0,103,0,0,0,0,0,0,55996000,0,4230,15.675399,11.575001,48.2,0,0,0,0,104,0,0,0,0,0,0,55996000,0,0,15.675399,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,55996000,0,0,15.675399,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,55996000,0,0,15.675399,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,55996000,0,0,15.675399,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
56248000,0,4,0,15,15,0,0,56248000,0,4254,15.667599,11.635001,48.36,0,0,0,0,101,0,0,0,0,0,0,56248000,0,4230,15.667599,11.575001,48.2,0,0,0,0,102,0,0,0,0,0,0,56248000,0,4248,15.667599,11.62,48.32,0,0,0,0,103,0,0,0,0,0,0,56248000,0,4236,15.667599,11.59,48.24,0,0,0,0,104,0,0,0,0,0,0,56248000,0,0,15.667599,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,56248000,0,0,15.667599,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,56248000,0,0,15.667599,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,56248000,0,0,15.667599,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
56496000,0,4,0,15,15,0,0,56496000,0,4254,15.66004,11.635001,48.36,0,0,0,0,101,0,0,0,0,0,0,56496000,0,4224,15.66004,11.56,48.160004,0,0,0,0,102,0,0,0,0,0,0,56496000,0,4254,15.66004,11.635001,48.36,0,0,0,0,103,0,0,0,0,0,0,56496000,0,4230,15.66004,11.575001,48.2,0,0,0,0,104,0,0,0,0,0,0,56496000,0,0,15.66004,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,56496000,0,0,15.66004,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,56496000,0,0,15.66004,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,56496000,0,0,15.66004,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
56748000,0,4,0,15,15,0,0,56748000,0,4248,15.6526,11.62,48.32,0,0,0,0,101,0,0,0,0,0,0,56748000,0,4224,15.6526,11.56,48.160004,0,0,0,0,102,0,0,0,0,0,0,56748000,0,4248,15.6526,11.62,48.32,0,0,0,0,103,0,0,0,0,0,0,56748000,0,4224,15.6526,11.56,48.160004,0,0,0,0,104,0,0,0,0,0,0,56748000,0,0,15.6526,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,56748000,0,0,15.6526,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,56748000,0,0,15.6526,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,56748000,0,0,15.6526,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
56996000,0,4,0,15,15,0,0,56996000,0,4254,15.6450405,11.635001,48.36,0,0,0,0,101,0,0,0,0,0,0,56996000,0,4242,15.6450405,11.6050005,48.28,0,0,0,0,102,0,0,0,0,0,0,56996000,0,4254,15.6450405,11.635001,48.36,0,0,0,0,103,0,0,0,0,0,0,56996000,0,4242,15.6450405,11.6050005,48.28,0,0,0,0,104,0,0,0,0,0,0,56996000,0,0,15.6450405,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,56996000,0,0,15.6450405,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,56996000,0,0,15.6450405,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,56996000,0,0,15.6450405,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
57248000,0,4,0,15,15,0,0,57248000,0,4248,15.637601,11.62,48.32,0,0,0,0,101,0,0,0,0,0,0,57248000,0,4224,15.637601,11.56,48.160004,0,0,0,0,102,0,0,0,0,0,0,57248000,0,4242,15.637601,11.6050005,48.28,0,0,0,0,103,0,0,0,0,0,0,57248000,0,4224,15.637601,11.56,48.160004,0,0,0,0,104,0,0,0,0,0,0,57248000,0,0,15.637601,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,57248000,0,0,15.637601,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,57248000,0,0,15.637601,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,57248000,0,0,15.637601,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
57496000,0,4,0,15,15,0,0,57496000,0,4242,15.630042,11.6050005,48.28,0,0,0,0,101,0,0,0,0,0,0,57496000,0,4230,15.630042,11.575001,48.2,0,0,0,0,102,0,0,0,0,0,0,57496000,0,4236,15.630042,11.59,48.24,0,0,0,0,103,0,0,0,0,0,0,57496000,0,4230,15.630042,11.575001,48.2,0,0,0,0,104,0,0,0,0,0,0,57496000,0,0,15.630042,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,57496000,0,0,15.630042,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,57496000,0,0,15.630042,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,57496000,0,0,15.630042,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
57748000,0,4,0,15,15,0,0,57748000,0,4254,15.622602,11.635001,48.36,0,0,0,0,101,0,0,0,0,0,0,57748000,0,4236,15.622602,11.59,48.24,0,0,0,0,102,0,0,0,0,0,0,57748000,0,4248,15.622602,11.62,48.32,0,0,0,0,103,0,0,0,0,0,0,57748000,0,4236,15.622602,11.59,48.24,0,0,0,0,104,0,0,0,0,0,0,57748000,0,0,15.622602,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,57748000,0,0,15.622602,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,57748000,0,0,15.622602,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,57748000,0,0,15.622602,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
57996000,0,4,0,15,15,0,0,57996000,0,4242,15.615402,11.6050005,48.28,0,0,0,0,101,0,0,0,0,0,0,57996000,0,4218,15.615402,11.545,48.12,0,0,0,0,102,0,0,0,0,0,0,57996000,0,4230,15.615402,11.575001,48.2,0,0,0,0,103,0,0,0,0,0,0,57996000,0,4224,15.615402,11.56,48.160004,0,0,0,0,104,0,0,0,0,0,0,57996000,0,0,15.615402,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,57996000,0,0,15.615402,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,57996000,0,0,15.615402,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,57996000,0,0,15.615402,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
58248000,0,4,0,15,15,0,0,58248000,0,4242,15.607603,11.6050005,48.28,0,0,0,0,101,0,0,0,0,0,0,58248000,0,4224,15.607603,11.56,48.160004,0,0,0,0,102,0,0,0,0,0,0,58248000,0,4248,15.607603,11.62,48.32,0,0,0,0,103,0,0,0,0,0,0,58248000,0,4236,15.607603,11.59,48.24,0,0,0,0,104,0,0,0,0,0,0,58248000,0,0,15.607603,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,58248000,0,0,15.607603,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,58248000,0,0,15.607603,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,58248000,0,0,15.607603,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
58496000,0,4,0,15,15,0,0,58496000,0,4224,15.600044,11.56,48.160004,0,0,0,0,101,0,0,0,0,0,0,58496000,0,4212,15.600044,11.530001,48.08,0,0,0,0,102,0,0,0,0,0,0,58496000,0,4236,15.600044,11.59,48.24,0,0,0,0,103,0,0,0,0,0,0,58496000,0,4206,15.600044,11.515,48.04,0,0,0,0,104,0,0,0,0,0,0,58496000,0,0,15.600044,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,58496000,0,0,15.600044,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,58496000,0,0,15.600044,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,58496000,0,0,15.600044,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
58748000,0,4,0,15,15,0,0,58748000,0,4248,15.592605,11.62,48.32,0,0,0,0,101,0,0,0,0,0,0,58748000,0,4224,15.592605,11.56,48.160004,0,0,0,0,102,0,0,0,0,0,0,58748000,0,4254,15.592605,11.635001,48.36,0,0,0,0,103,0,0,0,0,0,0,58748000,0,4230,15.592605,11.575001,48.2,0,0,0,0,104,0,0,0,0,0,0,58748000,0,0,15.592605,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,58748000,0,0,15.592605,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,58748000,0,0,15.592605,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,58748000,0,0,15.592605,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
58996000,0,4,0,15,15,0,0,58996000,0,4242,15.585405,11.6050005,48.28,0,0,0,0,101,0,0,0,0,0,0,58996000,0,4230,15.585405,11.575001,48.2,0,0,0,0,102,0,0,0,0,0,0,58996000,0,4254,15.585405,11.635001,48.36,0,0,0,0,103,0,0,0,0,0,0,58996000,0,4218,15.585405,11.545,48.12,0,0,0,0,104,0,0,0,0,0,0,58996000,0,0,15.585405,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,58996000,0,0,15.585405,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,58996000,0,0,15.585405,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,58996000,0,0,15.585405,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
59248000,0,4,0,15,15,0,0,59248000,0,4254,15.577605,11.635001,48.36,0,0,0,0,101,0,0,0,0,0,0,59248000,0,4242,15.577605,11.6050005,48.28,0,0,0,0,102,0,0,0,0,0,0,59248000,0,4254,15.577605,11.635001,48.36,0,0,0,0,103,0,0,0,0,0,0,59248000,0,4242,15.577605,11.6050005,48.28,0,0,0,0,104,0,0,0,0,0,0,59248000,0,0,15.577605,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,59248000,0,0,15.577605,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,59248000,0,0,15.577605,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,59248000,0,0,15.577605,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
59496000,0,4,0,15,15,0,0,59496000,0,4254,15.570046,11.635001,48.36,0,0,0,0,101,0,0,0,0,0,0,59496000,0,4242,15.570046,11.6050005,48.28,0,0,0,0,102,0,0,0,0,0,0,59496000,0,4260,15.570046,11.650001,48.4,0,0,0,0,103,0,0,0,0,0,0,59496000,0,4236,15.570046,11.59,48.24,0,0,0,0,104,0,0,0,0,0,0,59496000,0,0,15.570046,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,59496000,0,0,15.570046,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,59496000,0,0,15.570046,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,59496000,0,0,15.570046,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
59748000,0,4,0,15,15,0,0,59748000,0,4242,15.562607,11.6050005,48.28,0,0,0,0,101,0,0,0,0,0,0,59748000,0,4230,15.562607,11.575001,48.2,0,0,0,0,102,0,0,0,0,0,0,59748000,0,4248,15.562607,11.62,48.32,0,0,0,0,103,0,0,0,0,0,0,59748000,0,4218,15.562607,11.545,48.12,0,0,0,0,104,0,0,0,0,0,0,59748000,0,0,15.562607,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,59748000,0,0,15.562607,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,59748000,0,0,15.562607,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,59748000,0,0,15.562607,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
59996000,0,4,0,15,15,0,0,59996000,0,4254,15.555047,11.635001,48.36,0,0,0,0,101,0,0,0,0,0,0,59996000,0,4230,15.555047,11.575001,48.2,0,0,0,0,102,0,0,0,0,0,0,59996000,0,4254,15.555047,11.635001,48.36,0,0,0,0,103,0,0,0,0,0,0,59996000,0,4236,15.555047,11.59,48.24,0,0,0,0,104,0,0,0,0,0,0,59996000,0,0,15.555047,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,59996000,0,0,15.555047,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,59996000,0,0,15.555047,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,59996000,0,0,15.555047,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
60248000,0,4,0,15,15,0,0,60248000,0,4236,15.547607,11.59,48.24,0,0,0,0,101,0,0,0,0,0,0,60248000,0,4212,15.547607,11.530001,48.08,0,0,0,0,102,0,0,0,0,0,0,60248000,0,4242,15.547607,11.6050005,48.28,0,0,0,0,103,0,0,0,0,0,0,60248000,0,4206,15.547607,11.515,48.04,0,0,0,0,104,0,0,0,0,0,0,60248000,0,0,15.547607,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,60248000,0,0,15.547607,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,60248000,0,0,15.547607,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,60248000,0,0,15.547607,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
60496000,0,4,0,15,15,0,0,60496000,0,4254,15.540408,11.635001,48.36,0,0,0,0,101,0,0,0,0,0,0,60496000,0,4230,15.540408,11.575001,48.2,0,0,0,0,102,0,0,0,0,0,0,60496000,0,4248,15.540408,11.62,48.32,0,0,0,0,103,0,0,0,0,0,0,60496000,0,4230,15.540408,11.575001,48.2,0,0,0,0,104,0,0,0,0,0,0,60496000,0,0,15.540408,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,60496000,0,0,15.540408,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,60496000,0,0,15.540408,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,60496000,0,0,15.540408,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
60748000,0,4,0,15,15,0,0,60748000,0,4242,15.532609,11.6050005,48.28,0,0,0,0,101,0,0,0,0,0,0,60748000,0,4236,15.532609,11.59,48.24,0,0,0,0,102,0,0,0,0,0,0,60748000,0,4248,15.532609,11.62,48.32,0,0,0,0,103,0,0,0,0,0,0,60748000,0,4230,15.532609,11.575001,48.2,0,0,0,0,104,0,0,0,0,0,0,60748000,0,0,15.532609,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,60748000,0,0,15.532609,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,60748000,0,0,15.532609,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,60748000,0,0,15.532609,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
60996000,0,4,0,15,15,0,0,60996000,0,4260,15.525049,11.650001,48.4,0,0,0,0,101,0,0,0,0,0,0,60996000,0,4248,15.525049,11.62,48.32,0,0,0,0,102,0,0,0,0,0,0,60996000,0,4272,15.525049,11.68,48.48,0,0,0,0,103,0,0,0,0,0,0,60996000,0,4242,15.525049,11.6050005,48.28,0,0,0,0,104,0,0,0,0,0,0,60996000,0,0,15.525049,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,60996000,0,0,15.525049,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,60996000,0,0,15.525049,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,60996000,0,0,15.525049,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
61248000,0,4,0,15,15,0,0,61248000,0,4254,15.51761,11.635001,48.36,0,0,0,0,101,0,0,0,0,0,0,61248000,0,4236,15.51761,11.59,48.24,0,0,0,0,102,0,0,0,0,0,0,61248000,0,4254,15.51761,11.635001,48.36,0,0,0,0,103,0,0,0,0,0,0,61248000,0,4248,15.51761,11.62,48.32,0,0,0,0,104,0,0,0,0,0,0,61248000,0,0,15.51761,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,61248000,0,0,15.51761,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,61248000,0,0,15.51761,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,61248000,0,0,15.51761,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
61496000,0,4,0,15,15,0,0,61496000,0,4248,15.51041,11.62,48.32,0,0,0,0,101,0,0,0,0,0,0,61496000,0,4242,15.51041,11.6050005,48.28,0,0,0,0,102,0,0,0,0,0,0,61496000,0,4242,15.51041,11.6050005,48.28,0,0,0,0,103,0,0,0,0,0,0,61496000,0,4248,15.51041,11.62,48.32,0,0,0,0,104,0,0,0,0,0,0,61496000,0,0,15.51041,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,61496000,0,0,15.51041,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,61496000,0,0,15.51041,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,61496000,0,0,15.51041,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
61748000,0,4,0,15,15,0,0,61748000,0,4254,15.502611,11.635001,48.36,0,0,0,0,101,0,0,0,0,0,0,61748000,0,4248,15.502611,11.62,48.32,0,0,0,0,102,0,0,0,0,0,0,61748000,0,4260,15.502611,11.650001,48.4,0,0,0,0,103,0,0,0,0,0,0,61748000,0,4242,15.502611,11.6050005,48.28,0,0,0,0,104,0,0,0,0,0,0,61748000,0,0,15.502611,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,61748000,0,0,15.502611,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,61748000,0,0,15.502611,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,61748000,0,0,15.502611,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
61996000,0,4,0,15,15,0,0,61996000,0,4254,15.495051,11.635001,48.36,0,0,0,0,101,0,0,0,0,0,0,61996000,0,4224,15.495051,11.56,48.160004,0,0,0,0,102,0,0,0,0,0,0,61996000,0,4260,15.495051,11.650001,48.4,0,0,0,0,103,0,0,0,0,0,0,61996000,0,4218,15.495051,11.545,48.12,0,0,0,0,104,0,0,0,0,0,0,61996000,0,0,15.495051,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,61996000,0,0,15.495051,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,61996000,0,0,15.495051,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,61996000,0,0,15.495051,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
62248000,0,4,0,15,15,0,0,62248000,0,4248,15.487612,11.62,48.32,0,0,0,0,101,0,0,0,0,0,0,62248000,0,4236,15.487612,11.59,48.24,0,0,0,0,102,0,0,0,0,0,0,62248000,0,4248,15.487612,11.62,48.32,0,0,0,0,103,0,0,0,0,0,0,62248000,0,4230,15.487612,11.575001,48.2,0,0,0,0,104,0,0,0,0,0,0,62248000,0,0,15.487612,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,62248000,0,0,15.487612,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,62248000,0,0,15.487612,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0,62248000,0,0,15.487612,1.0,20.0,0,0,0,0,0,0,0,0,0,0,0
